mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
59085.44	19.38	0.02	8.66e-17	1.98e-18
59085.44	12.47	nan	5.01e-14	nan
59086.46	19.29	0.04	9.36e-17	3.03e-18
59086.46	12.45	nan	5.10e-14	nan
59086.51	12.41	nan	5.29e-14	nan
59087.46	19.35	0.04	8.89e-17	3.53e-18
59087.46	12.37	nan	5.51e-14	nan
59087.48	19.30	0.04	9.32e-17	3.32e-18
59087.48	12.35	nan	5.62e-14	nan
59088.47	19.34	0.04	8.95e-17	3.40e-18
59088.47	12.38	nan	5.45e-14	nan
59088.51	12.36	nan	5.53e-14	nan
59088.52	19.21	0.10	1.01e-16	9.54e-18
59089.35	12.37	nan	5.48e-14	nan
59089.36	19.31	0.05	9.21e-17	3.93e-18
59089.41	12.43	nan	5.22e-14	nan
59089.41	19.30	0.04	9.30e-17	3.15e-18
59090.37	19.42	0.08	8.36e-17	6.00e-18
59090.37	12.50	nan	4.90e-14	nan
59091.33	12.53	nan	4.73e-14	nan
59091.36	19.46	0.13	8.03e-17	9.30e-18
59092.34	12.48	nan	4.96e-14	nan
59092.34	19.44	0.13	8.19e-17	1.02e-17
59093.40	12.55	nan	4.64e-14	nan
59093.44	19.28	0.13	9.51e-17	1.11e-17
59094.49	12.42	nan	5.23e-14	nan
59094.50	19.30	0.19	9.30e-17	1.65e-17
59095.34	19.13	0.18	1.08e-16	1.79e-17
59095.34	12.49	nan	4.91e-14	nan
59102.48	11.33	nan	1.43e-13	nan
59102.48	19.33	nan	9.07e-17	nan
59106.51	11.76	nan	9.68e-14	nan
59107.37	12.10	nan	7.03e-14	nan
59107.39	19.42	0.05	8.35e-17	3.83e-18
59109.35	19.43	0.10	8.27e-17	7.49e-18
59109.35	11.73	nan	9.89e-14	nan
59109.37	11.95	nan	8.11e-14	nan
59109.38	19.54	0.09	7.45e-17	6.21e-18
59111.37	19.45	0.04	8.13e-17	2.65e-18
59111.37	12.44	nan	5.17e-14	nan
59112.33	12.56	nan	4.62e-14	nan
59112.33	19.34	0.02	8.92e-17	2.04e-18
59114.32	12.47	nan	5.02e-14	nan
59115.42	12.55	nan	4.65e-14	nan
59115.42	19.50	0.04	7.72e-17	3.01e-18
59117.30	12.54	nan	4.71e-14	nan
59117.31	19.38	0.03	8.65e-17	2.48e-18
59119.34	12.59	nan	4.49e-14	nan
59120.29	12.53	nan	4.73e-14	nan
59120.31	19.40	0.11	8.45e-17	8.35e-18
59121.31	12.49	nan	4.92e-14	nan
59121.31	19.59	0.15	7.11e-17	9.91e-18
59122.28	12.49	nan	4.92e-14	nan
59122.33	19.18	0.14	1.04e-16	1.39e-17
59123.38	12.52	nan	4.78e-14	nan
59127.40	19.25	nan	9.78e-17	nan
59127.40	11.88	nan	8.66e-14	nan
59129.36	19.50	0.08	7.70e-17	5.69e-18
59129.36	12.58	nan	4.54e-14	nan
59131.33	12.36	nan	5.53e-14	nan
59134.27	12.51	nan	4.82e-14	nan
59134.29	19.57	0.05	7.25e-17	3.13e-18
59136.35	19.59	0.03	7.11e-17	2.21e-18
59136.38	12.61	nan	4.40e-14	nan
59138.36	19.50	0.05	7.75e-17	3.71e-18
59138.36	12.53	nan	4.74e-14	nan
59140.30	19.67	0.04	6.61e-17	2.67e-18
59140.30	12.55	nan	4.65e-14	nan
59142.39	19.54	0.04	7.45e-17	2.91e-18
59142.39	12.55	nan	4.64e-14	nan
59144.36	12.52	nan	4.78e-14	nan
59146.34	18.97	nan	1.27e-16	nan
59146.37	10.87	nan	2.19e-13	nan
59149.45	19.57	0.10	7.28e-17	6.66e-18
59150.39	12.55	nan	4.67e-14	nan
59154.32	12.61	nan	4.42e-14	nan
59154.32	19.48	0.19	7.90e-17	1.38e-17
59156.35	19.41	0.19	8.41e-17	1.50e-17
59156.35	12.62	nan	4.38e-14	nan
59158.20	19.56	0.11	7.34e-17	7.27e-18
59158.20	12.57	nan	4.58e-14	nan
59164.27	19.56	0.07	7.35e-17	4.60e-18
59164.35	12.55	nan	4.65e-14	nan
59167.33	19.57	0.07	7.28e-17	4.40e-18
59167.33	12.57	nan	4.56e-14	nan
59169.25	12.61	nan	4.40e-14	nan
59169.25	19.60	0.05	7.03e-17	3.54e-18
59171.24	19.56	0.05	7.31e-17	3.30e-18
59171.24	12.63	nan	4.31e-14	nan
59173.19	12.57	nan	4.57e-14	nan
59174.26	19.56	0.12	7.34e-17	8.44e-18
59175.28	11.79	nan	9.40e-14	nan
59176.26	19.70	0.21	6.42e-17	1.23e-17
59178.15	12.58	nan	4.53e-14	nan
59178.17	19.73	0.13	6.26e-17	7.54e-18
59182.21	19.82	0.21	5.76e-17	1.13e-17
59182.22	12.60	nan	4.44e-14	nan
59184.19	19.71	0.19	6.40e-17	1.09e-17
59184.19	12.62	nan	4.37e-14	nan
59186.19	19.62	0.21	6.95e-17	1.36e-17
59186.19	12.58	nan	4.52e-14	nan
59188.20	19.47	0.07	7.98e-17	5.41e-18
59188.20	12.60	nan	4.46e-14	nan
59193.18	19.48	0.07	7.91e-17	5.04e-18
59193.21	12.44	nan	5.15e-14	nan
59195.18	12.60	nan	4.45e-14	nan
59195.18	19.67	0.05	6.62e-17	2.85e-18
59198.17	12.46	nan	5.05e-14	nan
59198.17	19.74	0.12	6.20e-17	7.08e-18
59199.20	12.59	nan	4.48e-14	nan
59199.21	19.66	0.07	6.70e-17	4.16e-18
59202.20	12.59	nan	4.50e-14	nan
59202.21	19.69	0.09	6.50e-17	5.25e-18
59204.21	19.79	0.12	5.92e-17	6.61e-18
59204.24	12.54	nan	4.72e-14	nan
59210.19	19.55	0.15	7.42e-17	1.00e-17
59210.21	12.57	nan	4.55e-14	nan
59216.15	19.61	0.07	7.01e-17	4.50e-18
59216.15	19.42	0.07	8.36e-17	5.28e-18
59216.18	12.41	nan	5.31e-14	nan
59217.19	19.50	nan	7.73e-17	nan
59218.11	19.58	0.09	7.21e-17	5.72e-18
59218.11	19.53	0.09	7.53e-17	6.04e-18
59218.20	12.53	nan	4.75e-14	nan
59218.21	12.55	nan	4.68e-14	nan
59219.12	19.79	0.05	5.92e-17	2.62e-18
59219.20	12.54	nan	4.71e-14	nan
59220.13	19.54	0.06	7.45e-17	3.95e-18
59220.13	19.73	0.06	6.24e-17	3.70e-18
59220.16	12.57	nan	4.56e-14	nan
59220.16	12.56	nan	4.63e-14	nan
59221.13	20.00	nan	4.89e-17	nan
59221.16	12.55	nan	4.67e-14	nan
59222.15	11.60	nan	1.12e-13	nan
59222.16	11.17	nan	1.67e-13	nan
59222.25	19.74	0.10	6.20e-17	5.70e-18
59222.25	19.58	0.09	7.16e-17	5.78e-18
59223.15	12.57	nan	4.57e-14	nan
59223.20	19.63	0.07	6.84e-17	4.44e-18
59224.16	12.57	nan	4.58e-14	nan
59224.16	12.56	nan	4.63e-14	nan
59224.17	19.42	0.08	8.36e-17	6.48e-18
59225.13	10.68	nan	2.61e-13	nan
59225.25	19.53	0.12	7.53e-17	8.27e-18
59226.18	19.41	0.09	8.37e-17	6.84e-18
59226.18	12.43	nan	5.20e-14	nan
59226.18	12.42	nan	5.23e-14	nan
59227.18	12.28	nan	6.00e-14	nan
59228.15	19.56	0.14	7.34e-17	9.38e-18
59228.17	12.39	nan	5.41e-14	nan
59228.19	12.31	nan	5.79e-14	nan
59229.19	12.52	nan	4.80e-14	nan
59230.16	19.71	0.09	6.39e-17	5.32e-18
59230.19	12.49	nan	4.91e-14	nan
59232.11	12.61	nan	4.43e-14	nan
59232.20	19.72	0.08	6.34e-17	4.94e-18
59248.13	19.80	0.10	5.88e-17	5.47e-18
59248.13	12.46	nan	5.07e-14	nan
59250.14	19.57	0.10	7.28e-17	6.75e-18
59252.13	12.52	nan	4.78e-14	nan
59254.13	12.46	nan	5.08e-14	nan
59256.14	12.43	nan	5.21e-14	nan
59260.15	12.32	nan	5.76e-14	nan
59264.14	12.47	nan	5.00e-14	nan
59402.46	12.50	nan	4.88e-14	nan
59410.46	19.56	0.07	7.33e-17	4.55e-18
59410.46	12.24	nan	6.23e-14	nan
59414.43	12.42	nan	5.26e-14	nan
59414.44	19.84	0.06	5.67e-17	3.25e-18
59417.42	19.54	0.19	7.46e-17	1.28e-17
59417.42	12.11	nan	7.01e-14	nan
59424.44	12.49	nan	4.91e-14	nan
59427.47	19.72	0.09	6.31e-17	5.49e-18
59427.47	12.51	nan	4.85e-14	nan
59429.42	19.79	0.08	5.92e-17	4.32e-18
59429.45	12.52	nan	4.79e-14	nan
59434.46	12.53	nan	4.76e-14	nan
59434.46	19.82	0.03	5.75e-17	1.82e-18
59438.44	19.75	0.07	6.17e-17	3.73e-18
59438.44	12.41	nan	5.32e-14	nan
59442.47	19.86	0.05	5.55e-17	2.77e-18
59442.47	12.44	nan	5.14e-14	nan
59449.43	19.54	nan	7.44e-17	nan
59449.43	12.30	nan	5.88e-14	nan
59449.43	12.27	nan	6.06e-14	nan
59449.44	19.79	nan	5.93e-17	nan
59450.43	19.45	nan	8.09e-17	nan
59450.45	12.33	nan	5.71e-14	nan
59459.34	12.55	nan	4.65e-14	nan
59459.35	12.54	nan	4.68e-14	nan
59459.35	19.88	0.09	5.48e-17	4.33e-18
59460.41	19.87	0.04	5.51e-17	2.27e-18
59460.41	19.89	0.05	5.42e-17	2.54e-18
59460.41	12.60	nan	4.44e-14	nan
59461.43	12.60	nan	4.45e-14	nan
59461.43	20.04	0.06	4.72e-17	2.58e-18
59461.43	12.59	nan	4.48e-14	nan
59462.47	19.85	0.05	5.60e-17	2.34e-18
59462.47	19.92	0.06	5.24e-17	2.83e-18
59462.47	12.59	nan	4.50e-14	nan
59463.37	12.56	nan	4.63e-14	nan
59463.37	12.56	nan	4.61e-14	nan
59463.42	19.93	0.07	5.18e-17	3.19e-18
59464.45	19.89	0.05	5.42e-17	2.56e-18
59464.45	12.50	nan	4.87e-14	nan
59464.45	19.92	0.06	5.26e-17	2.91e-18
59465.40	12.55	nan	4.65e-14	nan
59466.40	19.88	0.05	5.47e-17	2.58e-18
59467.44	12.54	nan	4.72e-14	nan
59468.42	20.00	0.04	4.86e-17	1.91e-18
59470.39	19.86	0.07	5.54e-17	3.81e-18
59471.36	12.37	nan	5.52e-14	nan
59472.44	19.86	0.06	5.55e-17	2.96e-18
59476.47	19.97	0.19	5.03e-17	8.83e-18
59476.48	20.00	0.19	4.86e-17	8.43e-18
59476.50	12.50	nan	4.87e-14	nan
59476.50	12.50	nan	4.88e-14	nan
59477.33	12.61	nan	4.41e-14	nan
59477.34	20.34	nan	3.56e-17	nan
59478.36	20.01	nan	4.84e-17	nan
59478.36	12.59	nan	4.51e-14	nan
59478.36	20.04	nan	4.71e-17	nan
59478.36	12.58	nan	4.55e-14	nan
59483.28	20.22	nan	3.99e-17	nan
59483.28	12.30	nan	5.88e-14	nan
59483.28	12.27	nan	6.02e-14	nan
59483.29	20.30	nan	3.70e-17	nan
59484.38	20.15	0.15	4.24e-17	5.82e-18
59484.38	12.56	nan	4.60e-14	nan
59485.32	19.08	nan	1.14e-16	nan
59485.32	19.02	nan	1.20e-16	nan
59485.32	10.88	nan	2.17e-13	nan
59485.33	10.90	nan	2.14e-13	nan
59487.41	12.56	nan	4.62e-14	nan
59487.41	19.92	0.09	5.24e-17	4.29e-18
59488.36	12.61	nan	4.41e-14	nan
59488.36	19.86	0.07	5.53e-17	3.31e-18
59488.36	12.62	nan	4.36e-14	nan
59488.36	19.88	0.07	5.44e-17	3.39e-18
59489.37	12.57	nan	4.59e-14	nan
59489.37	20.04	0.07	4.70e-17	2.88e-18
59491.36	10.43	nan	3.29e-13	nan
59491.36	18.61	nan	1.76e-16	nan
59497.38	19.92	0.08	5.27e-17	4.08e-18
59497.38	12.57	nan	4.57e-14	nan
59498.35	19.93	0.06	5.23e-17	3.11e-18
59501.41	20.17	0.08	4.17e-17	2.92e-18
59501.41	12.55	nan	4.65e-14	nan
59501.41	12.55	nan	4.64e-14	nan
59502.39	12.54	nan	4.70e-14	nan
59502.41	19.96	0.12	5.04e-17	5.47e-18
59502.41	19.82	0.11	5.76e-17	5.74e-18
59503.32	12.57	nan	4.59e-14	nan
59503.33	12.57	nan	4.56e-14	nan
59503.34	20.07	0.20	4.57e-17	8.29e-18
59504.41	19.59	0.17	7.10e-17	1.12e-17
59504.41	20.35	nan	3.53e-17	nan
59504.43	12.54	nan	4.70e-14	nan
59505.21	20.27	nan	3.81e-17	nan
59505.21	12.56	nan	4.63e-14	nan
59505.22	12.55	nan	4.65e-14	nan
59509.36	12.56	nan	4.62e-14	nan
59509.38	20.28	nan	3.79e-17	nan
59510.25	20.47	nan	3.15e-17	nan
59510.25	20.49	nan	3.10e-17	nan
59510.28	12.58	nan	4.54e-14	nan
59511.37	12.40	nan	5.33e-14	nan
59511.37	12.39	nan	5.38e-14	nan
59512.39	19.91	0.18	5.31e-17	8.89e-18
59512.40	12.58	nan	4.53e-14	nan
59517.22	12.61	nan	4.42e-14	nan
59517.22	12.60	nan	4.45e-14	nan
59517.25	19.89	0.06	5.39e-17	2.75e-18
59518.26	19.95	0.03	5.12e-17	1.34e-18
59518.26	12.63	nan	4.34e-14	nan
59520.30	19.93	0.05	5.22e-17	2.43e-18
59520.30	12.61	nan	4.42e-14	nan
59522.27	20.10	0.06	4.46e-17	2.31e-18
59522.27	12.64	nan	4.29e-14	nan
59523.30	20.10	0.06	4.44e-17	2.35e-18
59523.30	12.64	nan	4.30e-14	nan
59524.30	19.99	0.06	4.93e-17	2.89e-18
59524.31	20.06	0.03	4.63e-17	1.48e-18
59524.32	12.67	nan	4.19e-14	nan
59524.32	12.65	nan	4.23e-14	nan
59525.22	12.61	nan	4.41e-14	nan
59526.33	12.60	nan	4.45e-14	nan
59526.33	20.06	0.04	4.61e-17	1.53e-18
59527.23	11.89	nan	8.58e-14	nan
59529.26	20.10	0.12	4.46e-17	4.99e-18
59529.27	20.16	0.12	4.22e-17	4.49e-18
59529.32	12.60	nan	4.45e-14	nan
59529.32	12.59	nan	4.49e-14	nan
59530.29	20.10	0.16	4.45e-17	6.39e-18
59530.30	12.60	nan	4.45e-14	nan
59531.34	20.06	0.14	4.62e-17	6.07e-18
59531.34	20.14	0.15	4.31e-17	6.01e-18
59531.36	12.54	nan	4.70e-14	nan
59531.36	12.54	nan	4.68e-14	nan
59532.21	20.15	0.21	4.25e-17	8.12e-18
59532.22	12.60	nan	4.44e-14	nan
59537.23	12.48	nan	4.97e-14	nan
59537.23	19.47	nan	7.95e-17	nan
59537.23	12.40	nan	5.36e-14	nan
59537.26	19.81	nan	5.79e-17	nan
59538.23	12.56	nan	4.61e-14	nan
59538.23	20.24	nan	3.91e-17	nan
59540.31	20.14	nan	4.31e-17	nan
59540.31	20.05	nan	4.67e-17	nan
59540.37	12.47	nan	5.02e-14	nan
59540.37	12.46	nan	5.06e-14	nan
59542.27	20.41	0.21	3.35e-17	6.34e-18
59542.27	12.60	nan	4.44e-14	nan
59550.23	20.10	0.06	4.47e-17	2.52e-18
59550.23	20.21	0.07	4.01e-17	2.51e-18
59550.24	12.60	nan	4.45e-14	nan
59622.14	12.45	nan	5.12e-14	nan
59622.14	20.43	nan	3.28e-17	nan
59624.14	20.50	nan	3.09e-17	nan
59624.14	12.44	nan	5.14e-14	nan
59627.18	12.29	nan	5.95e-14	nan
59628.16	19.99	nan	4.92e-17	nan
59629.17	12.30	nan	5.84e-14	nan
59768.41	20.16	0.12	4.21e-17	4.76e-18
59768.49	20.39	nan	3.42e-17	nan
59769.42	12.46	nan	5.06e-14	nan
59771.39	12.35	nan	5.60e-14	nan
59771.41	20.73	nan	2.49e-17	nan
59771.46	20.09	0.08	4.50e-17	3.34e-18
59771.46	12.56	nan	4.60e-14	nan
59782.47	12.33	nan	5.69e-14	nan
59782.47	20.19	0.20	4.10e-17	7.41e-18
59785.45	20.27	0.08	3.81e-17	2.92e-18
59785.45	12.50	nan	4.88e-14	nan
59787.45	12.51	nan	4.85e-14	nan
59787.46	20.25	0.10	3.88e-17	3.73e-18
59793.47	12.53	nan	4.73e-14	nan
59793.47	20.09	0.08	4.49e-17	3.31e-18
59796.47	11.77	nan	9.56e-14	nan
59796.47	20.57	nan	2.88e-17	nan
59800.37	20.52	nan	3.03e-17	nan
59800.38	12.47	nan	5.01e-14	nan
59802.44	12.59	nan	4.49e-14	nan
59803.46	20.38	nan	3.45e-17	nan
59806.46	12.52	nan	4.80e-14	nan
59809.40	20.81	nan	2.32e-17	nan
59809.42	12.55	nan	4.66e-14	nan
59812.43	19.93	0.09	5.21e-17	4.36e-18
59812.43	12.52	nan	4.80e-14	nan
59814.43	12.56	nan	4.60e-14	nan
59814.43	20.33	0.07	3.59e-17	2.42e-18
59816.42	12.55	nan	4.66e-14	nan
59816.46	20.08	0.07	4.55e-17	2.89e-18
59818.47	19.93	0.05	5.20e-17	2.46e-18
59821.40	12.63	nan	4.35e-14	nan
59821.45	20.03	0.06	4.74e-17	2.45e-18
59824.41	12.52	nan	4.81e-14	nan
59824.41	20.03	0.06	4.77e-17	2.51e-18
59826.36	18.79	nan	1.49e-16	nan
59826.36	9.25	nan	9.76e-13	nan
59828.46	20.07	0.08	4.58e-17	3.55e-18
59828.46	12.52	nan	4.80e-14	nan
59839.32	19.89	0.09	5.42e-17	4.60e-18
59839.35	12.60	nan	4.45e-14	nan
59839.40	12.61	nan	4.40e-14	nan
59839.40	19.98	0.09	4.97e-17	4.03e-18
59841.35	12.62	nan	4.38e-14	nan
59841.35	19.88	0.07	5.45e-17	3.37e-18
59841.36	19.89	0.05	5.40e-17	2.69e-18
59841.37	12.62	nan	4.38e-14	nan
59843.36	19.87	0.09	5.49e-17	4.39e-18
59843.36	12.64	nan	4.28e-14	nan
59846.37	12.62	nan	4.37e-14	nan
59846.37	19.89	0.07	5.42e-17	3.25e-18
59848.37	19.99	0.06	4.95e-17	2.94e-18
59848.38	12.60	nan	4.44e-14	nan
59850.39	19.77	0.05	6.06e-17	2.62e-18
59850.40	12.58	nan	4.51e-14	nan
59852.35	12.64	nan	4.29e-14	nan
59852.35	19.86	0.05	5.53e-17	2.62e-18
59856.33	12.60	nan	4.43e-14	nan
59858.41	12.58	nan	4.54e-14	nan
59858.42	19.82	0.07	5.75e-17	3.58e-18
59860.34	12.58	nan	4.54e-14	nan
59860.34	20.31	nan	3.68e-17	nan
59864.38	19.90	nan	5.36e-17	nan
59864.39	12.52	nan	4.80e-14	nan
59866.29	19.96	0.19	5.06e-17	8.63e-18
59866.29	12.60	nan	4.43e-14	nan
59871.25	12.55	nan	4.65e-14	nan
59871.25	19.69	0.07	6.48e-17	3.95e-18
59873.26	12.48	nan	4.99e-14	nan
59873.26	19.67	0.09	6.59e-17	5.42e-18
59878.22	19.63	0.06	6.84e-17	4.04e-18
59878.36	12.55	nan	4.66e-14	nan
59880.24	12.63	nan	4.32e-14	nan
59880.25	19.55	0.06	7.38e-17	3.76e-18
59882.22	12.57	nan	4.59e-14	nan
59882.22	19.49	0.05	7.82e-17	3.28e-18
59888.24	18.98	nan	1.25e-16	nan
59894.34	19.04	0.19	1.18e-16	2.09e-17
59894.34	12.54	nan	4.69e-14	nan
59896.22	19.49	0.11	7.81e-17	8.25e-18
59896.24	12.60	nan	4.44e-14	nan
59898.23	12.62	nan	4.35e-14	nan
59898.23	19.44	0.04	8.14e-17	3.25e-18
59900.28	12.57	nan	4.58e-14	nan
59902.28	12.58	nan	4.52e-14	nan
59902.30	19.30	0.08	9.34e-17	6.45e-18
59904.17	19.51	0.06	7.64e-17	4.32e-18
59904.18	12.60	nan	4.46e-14	nan
59906.22	19.45	0.05	8.09e-17	3.64e-18
59906.22	12.60	nan	4.45e-14	nan
59908.23	19.44	0.08	8.15e-17	5.78e-18
59909.28	12.63	nan	4.34e-14	nan
59910.23	19.30	0.05	9.29e-17	3.94e-18
59913.23	19.38	0.08	8.66e-17	6.00e-18
59914.22	12.61	nan	4.43e-14	nan
59922.22	19.34	0.14	8.94e-17	1.12e-17
59923.22	12.65	nan	4.24e-14	nan
59928.19	19.25	0.06	9.75e-17	5.33e-18
59928.20	12.52	nan	4.78e-14	nan
59932.14	19.35	0.04	8.88e-17	3.13e-18
59932.19	12.64	nan	4.28e-14	nan
59934.18	19.36	0.04	8.84e-17	3.64e-18
59934.20	12.58	nan	4.54e-14	nan
59936.12	19.50	0.09	7.71e-17	6.15e-18
59936.17	12.32	nan	5.75e-14	nan
59951.13	19.00	0.13	1.23e-16	1.44e-17
59953.14	10.68	nan	2.61e-13	nan
59956.27	19.96	nan	5.04e-17	nan
59957.12	11.87	nan	8.71e-14	nan
59958.27	18.62	nan	1.74e-16	nan
59967.19	19.16	0.11	1.06e-16	1.07e-17
59968.14	12.58	nan	4.54e-14	nan
59969.17	19.11	0.10	1.11e-16	1.01e-17
59970.16	12.53	nan	4.73e-14	nan
59978.13	18.96	0.17	1.27e-16	1.94e-17
59978.13	12.29	nan	5.93e-14	nan
59980.14	19.18	0.13	1.04e-16	1.19e-17
59980.15	12.53	nan	4.73e-14	nan
59982.12	19.31	0.13	9.22e-17	1.09e-17
59982.16	12.48	nan	4.96e-14	nan
59984.14	19.03	0.08	1.19e-16	8.25e-18
59984.14	12.48	nan	4.97e-14	nan
59991.14	19.00	0.10	1.23e-16	1.10e-17
59991.14	12.40	nan	5.35e-14	nan
60133.45	19.47	0.14	7.93e-17	1.04e-17
60133.45	12.53	nan	4.75e-14	nan
60140.41	12.41	nan	5.28e-14	nan
60143.42	12.45	nan	5.12e-14	nan
60144.44	19.67	0.05	6.62e-17	3.05e-18
60148.46	12.19	nan	6.47e-14	nan
60149.45	19.65	0.05	6.74e-17	3.02e-18
60150.42	12.45	nan	5.09e-14	nan
60153.43	19.54	0.05	7.43e-17	3.65e-18
60153.44	12.50	nan	4.87e-14	nan
60160.40	12.54	nan	4.70e-14	nan
60160.40	19.38	0.14	8.65e-17	1.11e-17
60165.47	19.56	0.07	7.31e-17	4.54e-18
60171.39	12.54	nan	4.70e-14	nan
60171.39	19.59	0.04	7.10e-17	2.83e-18
60174.43	12.60	nan	4.45e-14	nan
60181.39	12.60	nan	4.46e-14	nan
60181.39	19.46	0.04	8.03e-17	2.86e-18
60183.42	19.60	0.05	7.04e-17	3.20e-18
60183.44	12.64	nan	4.27e-14	nan
60185.48	12.60	nan	4.45e-14	nan
60185.48	19.54	0.05	7.45e-17	3.58e-18
60192.37	12.54	nan	4.69e-14	nan
60192.38	19.61	0.10	6.96e-17	6.31e-18
60195.36	12.50	nan	4.88e-14	nan
60195.41	19.53	0.06	7.49e-17	3.91e-18
60198.36	19.60	0.05	7.08e-17	2.97e-18
60198.39	12.64	nan	4.30e-14	nan
60201.47	19.62	0.03	6.91e-17	2.09e-18
60201.47	12.56	nan	4.62e-14	nan
60203.36	19.62	0.03	6.91e-17	1.64e-18
60203.36	12.60	nan	4.47e-14	nan
60205.29	19.58	0.03	7.16e-17	2.09e-18
60205.34	12.59	nan	4.51e-14	nan
60207.42	19.70	0.05	6.45e-17	2.76e-18
60207.42	12.62	nan	4.36e-14	nan
60211.39	19.53	0.04	7.56e-17	2.60e-18
60211.39	12.63	nan	4.33e-14	nan
60213.39	12.59	nan	4.48e-14	nan
60213.41	19.63	0.09	6.86e-17	5.61e-18
60215.22	12.53	nan	4.77e-14	nan
60215.22	19.41	0.19	8.44e-17	1.46e-17
60220.38	19.37	0.16	8.68e-17	1.27e-17
60220.38	12.41	nan	5.31e-14	nan
60222.42	19.55	0.11	7.41e-17	7.56e-18
60222.43	12.57	nan	4.59e-14	nan
60224.28	12.58	nan	4.54e-14	nan
60224.29	19.48	0.04	7.90e-17	2.94e-18
60230.38	19.59	0.06	7.14e-17	3.77e-18
60230.38	12.62	nan	4.37e-14	nan
60232.40	19.59	0.05	7.15e-17	3.46e-18
60232.40	12.60	nan	4.44e-14	nan
60234.35	12.59	nan	4.48e-14	nan
60234.35	19.56	0.04	7.35e-17	2.98e-18
60236.28	19.58	0.06	7.20e-17	3.89e-18
60236.38	12.59	nan	4.49e-14	nan
60238.23	12.59	nan	4.47e-14	nan
60238.27	19.55	0.06	7.39e-17	3.89e-18
60241.36	12.57	nan	4.58e-14	nan
60242.46	19.55	0.06	7.40e-17	3.92e-18
60247.11	19.49	nan	7.79e-17	nan
60247.11	12.45	nan	5.12e-14	nan
